Country,City,Center,Type,Level,Year,Registered,Present,Passed,ISO3
Nouvelle-Zélande,Wellington,Wellington,DELF SJ,A1,2025,47,42,42.0,NZL
Nouvelle-Zélande,Wellington,Wellington,DELF SJ,B1,2025,38,37,36.0,NZL
Nouvelle-Zélande,Wellington,Wellington,DELF-DALF TP,C1,2025,1,1,1.0,NZL
Oman,Mascate,Mascate,DELF SJ,A2,2025,1,1,1.0,OMN
Oman,Mascate,Mascate,DELF Prim,A1.1,2025,15,15,14.0,OMN
Oman,Mascate,Mascate,DELF-DALF TP,A2,2025,2,2,2.0,OMN
Oman,Mascate,Mascate,DELF-DALF TP,B2,2025,19,18,5.0,OMN
Ouganda,Kampala,Kampala,DELF SJ,B2,2025,7,7,7.0,UGA
Ouganda,Kampala,Kampala,DELF Prim,A1,2025,10,10,10.0,UGA
Ouganda,Kampala,Kampala,DELF-DALF TP,A1,2025,99,99,96.0,UGA
Ouganda,Kampala,Kampala,DELF-DALF TP,A2,2025,65,65,57.0,UGA
Ouzbékistan,Tachkent,Tachkent,DELF SJ,B1,2025,5,5,2.0,UZB
Ouzbékistan,Tachkent,Tachkent,DELF-DALF TP,A2,2025,2,2,1.0,UZB
Ouzbékistan,Tachkent,Tachkent,DELF-DALF TP,B2,2025,105,104,30.0,UZB
Ouzbékistan,Tachkent,Tachkent,DELF-DALF TP,C1,2025,43,43,12.0,UZB
Ouzbékistan,Samarcande,Samarcande,DELF SJ,A2,2025,1,1,1.0,UZB
Ouzbékistan,Samarcande,Samarcande,DELF SJ,A2,2025,6,6,4.0,UZB
Ouzbékistan,Samarcande,Samarcande,DELF-DALF TP,B2,2025,123,123,30.0,UZB
Ouzbékistan,Samarcande,Samarcande,DELF-DALF TP,C1,2025,53,53,11.0,UZB
Pakistan,Islamabad,Islamabad - AF,DELF-DALF TP,C1,2025,1,1,,PAK
Pakistan,Islamabad,Islamabad - AF,DELF-DALF TP,C2,2025,2,2,,PAK
Pakistan,Karachi,Karachi - AF,DELF Prim,A1,2025,1,1,1.0,PAK
Pakistan,Karachi,Karachi - AF,DELF-DALF TP,C1,2025,2,2,1.0,PAK
Panama,David,David,DELF-DALF TP,B2,2025,2,2,2.0,PAN
Panama,Panama,Panama,DELF SJ,A1,2025,4,4,4.0,PAN
Panama,Panama,Panama,DELF SJ,B2,2025,6,6,3.0,PAN
Panama,Panama,Panama,DELF-DALF TP,B1,2025,14,13,12.0,PAN
Panama,Panama,Panama,DELF-DALF TP,C1,2025,6,6,3.0,PAN
Pays-Bas,Groningue,Groningue,DELF-DALF TP,A2,2025,1,1,1.0,NLD
Pays-Bas,La Haye,La Haye - IF,DELF SJ,A1,2025,142,140,137.0,NLD
Pays-Bas,La Haye,La Haye - Lycée français Van Gogh,DELF Prim,A2,2025,22,22,22.0,NLD
Pays-Bas,Rotterdam,Rotterdam,DELF SJ,B2,2025,3,3,3.0,NLD
Pays-Bas,Rotterdam,Rotterdam,DELF-DALF TP,A2,2025,7,7,7.0,NLD
Pérou,Arequipa,Arequipa,DELF SJ,B2,2025,37,37,,PER
Pérou,Arequipa,Arequipa,DELF-DALF TP,B1,2025,70,69,36.0,PER
Pérou,Arequipa,Arequipa,DELF-DALF TP,C1,2025,10,10,3.0,PER
Pérou,Arequipa,Arequipa,DELF-DALF TP,C2,2025,3,3,,PER
Pérou,Lima,Lima,DELF SJ,A2,2025,738,727,,PER
Pérou,Lima,Lima,DELF-DALF TP,B1,2025,263,250,189.0,PER
Pérou,Trujillo,Trujillo,DELF SJ,A1,2025,21,21,17.0,PER
Pérou,Trujillo,Trujillo,DELF SJ,B1,2025,3,3,,PER
Philippines,Cebu City,Cebu,DELF-DALF TP,B1,2025,1,1,1.0,PHL
Pologne,Cracovie,Cracovie - IF,DELF SJ,A1,2025,21,21,21.0,POL
Pologne,Cracovie,Cracovie - IF,DELF-DALF TP,B1,2025,12,12,11.0,POL
Pologne,Gdansk,Gdansk - AF,DELF Prim,A1,2025,13,13,13.0,POL
Pologne,Gdansk,Gdansk - AF,DELF Prim,A2,2025,2,2,2.0,POL
Pologne,Katowice,Katowice - AF,DELF-DALF TP,A1,2025,1,1,1.0,POL
Pologne,Katowice,Katowice - AF,DELF-DALF TP,C2,2025,1,1,1.0,POL
Pologne,Lódz,Lodz - AF,DELF Prim,A2,2025,3,3,3.0,POL
Pologne,Lublin,Lublin - AF,DELF SJ,B1,2025,2,2,2.0,POL
Pologne,Poznań,Poznan - MB,DELF-DALF TP,C1,2025,2,2,1.0,POL
Pologne,Poznan,Poznan - UAM,DELF-DALF TP,A2,2025,2,2,2.0,POL
Pologne,Varsovie,Varsovie - IF,DELF SJ,A1,2025,25,25,25.0,POL
Pologne,Varsovie,Varsovie - IF,DELF SJ,A2,2025,18,18,15.0,POL
Pologne,Varsovie,Varsovie - IF,DELF-DALF TP,A1,2025,25,24,24.0,POL
Pologne,Wodzislaw Slaski,Wodzislaw Slaski - Silésie,DELF SJ,A1,2025,54,54,54.0,POL
Pologne,Wroclaw,Wroclaw - AF,DELF SJ,A1,2025,13,13,13.0,POL
Pologne,Wroclaw,Wroclaw - AF,DELF-DALF TP,A2,2025,1,1,1.0,POL
Pologne,Rzeszów,Rzeszów - AF,DELF-DALF TP,A2,2025,1,1,1.0,POL
Portugal,Coimbra,Coimbra,DELF SJ,B1,2025,4,4,4.0,PRT
Portugal,Faro,Faro,DELF-DALF TP,B1,2025,1,1,1.0,PRT
Portugal,Faro,Faro,DELF-DALF TP,C1,2025,4,4,3.0,PRT
Portugal,Funchal,Funchal,DELF-DALF TP,B2,2025,1,1,,PRT
Portugal,Leiria,Leiria,DELF SJ,A1,2025,3,3,3.0,PRT
Portugal,Leiria,Leiria,DELF SJ,A2,2025,51,51,51.0,PRT
Portugal,Leiria,Leiria,DELF SJ,B2,2025,6,6,6.0,PRT
Portugal,Leiria,Leiria,DELF-DALF TP,B1,2025,4,4,4.0,PRT
Portugal,Leiria,Leiria,DELF-DALF TP,B2,2025,23,23,22.0,PRT
Portugal,Lisbonne,Lisbonne - AF,DELF Prim,A1.1,2025,5,5,5.0,PRT
Portugal,Lisbonne,Lisbonne - AF,DELF-DALF TP,C1,2025,25,22,21.0,PRT
Portugal,Porto,Porto - AF,DELF SJ,A1,2025,1,1,1.0,PRT
Portugal,Setúbal,Setubal,DELF SJ,A2,2025,2,2,2.0,PRT
Portugal,Setúbal,Setubal,DELF SJ,A1,2025,2,2,2.0,PRT
Portugal,Viseu,Viseu,DELF SJ,A1,2025,36,36,36.0,PRT
Qatar,Doha,Doha,DELF SJ,B1,2025,117,114,110.0,QAT
Qatar,Doha,Doha,DELF Prim,A1.1,2025,65,65,64.0,QAT
Qatar,Doha,Doha,DELF-DALF TP,A2,2025,7,6,6.0,QAT
Qatar,Doha,Doha,DELF-DALF TP,B1,2025,17,15,13.0,QAT
Qatar,Doha,Doha,DELF-DALF TP,B2,2025,19,17,14.0,QAT
Qatar,AL SHAHANIYA,Al Shahaniya,DELF-DALF TP,A1,2025,26,25,24.0,QAT
Roumanie,Brasov,Brasov - AF,DELF SJ,A2,2025,48,48,47.0,ROU
Roumanie,Brasov,Brasov - AF,DELF-DALF TP,B1,2025,2,2,2.0,ROU
Roumanie,Bucarest,Bucarest - IF,DELF SJ,B1,2025,401,399,382.0,ROU
Roumanie,Bucarest,Bucarest - IF,DELF Prim,A2,2025,27,27,27.0,ROU
Roumanie,Bucarest,Bucarest - IF,DELF-DALF TP,A1,2025,10,9,9.0,ROU
Roumanie,Cluj-Napoca,Cluj-Napoca - IF,DELF SJ,B2,2025,72,71,65.0,ROU
Roumanie,Cluj-Napoca,Cluj-Napoca - IF,DELF-DALF TP,A2,2025,1,1,1.0,ROU
Roumanie,Cluj-Napoca,Cluj-Napoca - IF,DELF-DALF TP,C2,2025,4,4,3.0,ROU
Roumanie,Constanta,Constanta - AF,DELF SJ,A1,2025,22,22,22.0,ROU
Roumanie,Constanta,Constanta - AF,DELF SJ,A2,2025,188,188,184.0,ROU
Roumanie,Constanta,Constanta - AF,DELF SJ,B1,2025,41,41,39.0,ROU
Roumanie,Constanta,Constanta - AF,DELF SJ,B2,2025,44,44,41.0,ROU
Roumanie,Iasi,Iasi - IF,DELF SJ,B2,2025,137,136,124.0,ROU
Roumanie,Iasi,Iasi - IF,DELF Prim,A1.1,2025,4,4,4.0,ROU
Roumanie,Iasi,Iasi - IF,DELF-DALF TP,B1,2025,5,5,5.0,ROU
Roumanie,Iasi,Iasi - IF,DELF-DALF TP,B2,2025,34,33,30.0,ROU
Roumanie,Iasi,Iasi - IF,DELF-DALF TP,C1,2025,18,18,15.0,ROU
Roumanie,Ploiesti,Ploiesti,DELF SJ,A1,2025,2,2,2.0,ROU
Roumanie,Ploiesti,Ploiesti,DELF-DALF TP,B1,2025,3,3,2.0,ROU
Roumanie,Ploiesti,Ploiesti,DELF-DALF TP,C1,2025,5,5,2.0,ROU
Roumanie,Suceava,Suceava,DELF SJ,A2,2025,28,28,28.0,ROU
Roumanie,Timisoara,Timisoara - IF,DELF SJ,B2,2025,76,76,62.0,ROU
Roumanie,Timisoara,Timisoara - IF,DELF-DALF TP,B2,2025,22,22,18.0,ROU
Roumanie,Timisoara,Timisoara - IF,DELF-DALF TP,C1,2025,13,12,11.0,ROU
Royaume-Uni,Cambridge,Cambridge - AF,DELF SJ,B1,2025,35,35,26.0,GBR
Royaume-Uni,Cambridge,Cambridge - AF,DELF SJ,B2,2025,7,7,7.0,GBR
Royaume-Uni,Cambridge,Cambridge - AF,DELF Prim,A1,2025,1,1,1.0,GBR
Royaume-Uni,Cambridge,Cambridge - AF,DELF Prim,A1.1,2025,2,2,2.0,GBR
Royaume-Uni,Cambridge,Cambridge - AF,DELF Prim,A2,2025,3,3,3.0,GBR
Royaume-Uni,Cambridge,Cambridge - AF,DELF-DALF TP,C1,2025,1,1,1.0,GBR
Royaume-Uni,Cardiff,Cardiff - University,DELF-DALF TP,B1,2025,5,5,4.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF-DALF TP,A2,2025,4,4,4.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF-DALF TP,B1,2025,16,15,14.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF-DALF TP,B2,2025,17,14,12.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF-DALF TP,C2,2025,1,0,,GBR
Royaume-Uni,Exeter,Exeter - University,DELF SJ,B1,2025,1,1,1.0,GBR
Royaume-Uni,Exeter,Exeter - University,DELF-DALF TP,C1,2025,5,5,5.0,GBR
Royaume-Uni,Glasgow,Glasgow - AF,DELF-DALF TP,A2,2025,4,2,1.0,GBR
Royaume-Uni,Glasgow,Glasgow - AF,DELF-DALF TP,B1,2025,11,11,7.0,GBR
Royaume-Uni,London,Londres - IF,DELF SJ,A2,2025,172,162,131.0,GBR
Royaume-Uni,London,Londres - IF,DELF-DALF TP,B2,2025,190,170,139.0,GBR
Royaume-Uni,London,Londres - IF,DELF-DALF TP,C2,2025,28,23,10.0,GBR
Royaume-Uni,Manchester,Manchester - AF,DELF SJ,B1,2025,7,7,2.0,GBR
Royaume-Uni,Manchester,Manchester - AF,DELF-DALF TP,B2,2025,32,30,30.0,GBR
Royaume-Uni,Leeds,Leeds,DELF Prim,A2,2025,3,3,3.0,GBR
Fédération de Russie,Ekaterinbourg,Ekaterinbourg,DELF SJ,A2,2025,55,55,50.0,RUS
Fédération de Russie,Ekaterinbourg,Ekaterinbourg,DELF-DALF TP,A2,2025,10,10,10.0,RUS
Fédération de Russie,Irkoutsk,Irkoutsk,DELF-DALF TP,A1,2025,1,1,1.0,RUS
Fédération de Russie,Irkoutsk,Irkoutsk,DELF-DALF TP,A2,2025,4,4,4.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF SJ,B2,2025,1,1,1.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF Prim,A1.1,2025,2,2,2.0,RUS
Fédération de Russie,Kazan,Kazan,DELF SJ,A1,2025,9,9,9.0,RUS
Fédération de Russie,Kazan,Kazan,DELF SJ,B1,2025,21,21,17.0,RUS
Fédération de Russie,Kazan,Kazan,DELF Prim,A2,2025,1,1,1.0,RUS
Fédération de Russie,Khabarovsk,Khabarovsk,DELF-DALF TP,B2,2025,2,2,2.0,RUS
Fédération de Russie,Koursk,Koursk,DELF-DALF TP,B1,2025,2,2,2.0,RUS
Fédération de Russie,Magnitogorsk,Magnitogorsk,DELF SJ,A1,2025,1,1,1.0,RUS
Fédération de Russie,Magnitogorsk,Magnitogorsk,DELF SJ,B1,2025,2,2,2.0,RUS
Fédération de Russie,Makhatchkala,Makhatchkala,DELF-DALF TP,B2,2025,1,1,1.0,RUS
Fédération de Russie,Moscou,Moscou,DELF-DALF TP,A1,2025,70,69,65.0,RUS
Fédération de Russie,Moscou,Moscou,DELF-DALF TP,C1,2025,266,260,174.0,RUS
Fédération de Russie,Moscou,Moscou,DELF-DALF TP,C2,2025,48,48,30.0,RUS
Fédération de Russie,Nijni Novgorod,Nijni-Novgorod,DELF SJ,A1,2025,13,13,13.0,RUS
Fédération de Russie,Nijni Novgorod,Nijni-Novgorod,DELF SJ,B2,2025,23,23,19.0,RUS
Fédération de Russie,Novossibirsk,Novossibirsk,DELF SJ,A1,2025,14,14,13.0,RUS
Fédération de Russie,Novossibirsk,Novossibirsk,DELF Prim,A1,2025,2,2,2.0,RUS
Fédération de Russie,Novossibirsk,Novossibirsk,DELF-DALF TP,C1,2025,7,7,5.0,RUS
Fédération de Russie,Omsk,Omsk,DELF SJ,B2,2025,2,2,2.0,RUS
Fédération de Russie,Oulianovsk,Oulianovsk,DELF SJ,A1,2025,3,3,3.0,RUS
Fédération de Russie,Oulianovsk,Oulianovsk,DELF-DALF TP,A1,2025,1,1,1.0,RUS
Fédération de Russie,Oulianovsk,Oulianovsk,DELF-DALF TP,C1,2025,2,2,2.0,RUS
Fédération de Russie,Perm,Perm,DELF SJ,B1,2025,2,2,2.0,RUS
Fédération de Russie,Perm,Perm,DELF Prim,A1,2025,21,21,17.0,RUS
Fédération de Russie,Perm,Perm,DELF-DALF TP,A1,2025,2,2,2.0,RUS
Fédération de Russie,Perm,Perm,DELF-DALF TP,C2,2025,1,1,,RUS
Fédération de Russie,Piatigorsk,Piatigorsk,DELF-DALF TP,B1,2025,4,4,4.0,RUS
Fédération de Russie,Rostov Sur Le Don,Rostov-sur-le-Don,DELF SJ,B1,2025,16,16,13.0,RUS
Fédération de Russie,Rostov Sur Le Don,Rostov-sur-le-Don,DELF SJ,B2,2025,21,21,18.0,RUS
Fédération de Russie,Saint-Pétersbourg,Saint-Pétersbourg,DELF SJ,B2,2025,92,92,72.0,RUS
Fédération de Russie,Saint-Pétersbourg,Saint-Pétersbourg,DELF-DALF TP,A2,2025,70,69,38.0,RUS
Fédération de Russie,Saratov,Saratov,DELF Prim,A2,2025,1,1,1.0,RUS
Fédération de Russie,Saratov,Saratov,DELF-DALF TP,A1,2025,2,2,2.0,RUS
Fédération de Russie,Saratov,Saratov,DELF-DALF TP,A2,2025,4,4,3.0,RUS
Fédération de Russie,Tioumen,Tioumen,DELF SJ,B2,2025,5,5,5.0,RUS
Fédération de Russie,Tioumen,Tioumen,DELF-DALF TP,B1,2025,3,3,3.0,RUS
Fédération de Russie,Vladivostok,Vladivostok,DELF SJ,A1,2025,19,19,18.0,RUS
Fédération de Russie,Vladivostok,Vladivostok,DELF SJ,B2,2025,6,6,6.0,RUS
Fédération de Russie,Volgograd,Volgograd,DELF SJ,B1,2025,1,1,1.0,RUS
Fédération de Russie,Volgograd,Volgograd,DELF SJ,B2,2025,2,2,2.0,RUS
Fédération de Russie,Volgograd,Volgograd,DELF-DALF TP,C1,2025,6,6,3.0,RUS
Rwanda,Kigali,Kigali,DELF SJ,B2,2025,274,261,249.0,RWA
Sainte-Lucie,Castries,Castries,DELF SJ,A1,2025,71,71,61.0,LCA
Sainte-Lucie,Castries,Castries,DELF SJ,B1,2025,1,1,1.0,LCA
Sainte-Lucie,Castries,Castries,DELF-DALF TP,A2,2025,1,1,1.0,LCA
Sainte-Lucie,Castries,Castries,DELF-DALF TP,B2,2025,4,4,1.0,LCA
Saint-Kitts-et-Nevis,Basseterre,Basseterre,DELF SJ,A1,2025,3,3,,KNA
Sao Tomé-et-Principe,Sao Tomé,São Tomé,DELF SJ,A1,2025,3,1,,STP
Sao Tomé-et-Principe,Sao Tomé,São Tomé,DELF SJ,B2,2025,2,2,2.0,STP
Sao Tomé-et-Principe,Sao Tomé,São Tomé,DELF Prim,A2,2025,3,3,2.0,STP
Sénégal,Dakar,Dakar,DELF SJ,A2,2025,4,4,4.0,SEN
Sénégal,Dakar,Dakar,DELF-DALF TP,C1,2025,33,33,20.0,SEN
Sénégal,Saint Louis,Saint Louis,DELF-DALF TP,A2,2025,1,1,1.0,SEN
Serbie,Belgrade,Belgrade - IF,DELF Prim,A1,2025,1,1,1.0,SRB
Serbie,Novi Sad,Novi Sad,DELF SJ,B1,2025,4,4,3.0,SRB
Serbie,Novi Sad,Novi Sad,DELF SJ,B2,2025,1,1,1.0,SRB
Seychelles,Victoria,Victoria,DELF SJ,B1,2025,18,18,2.0,SYC
Seychelles,Victoria,Victoria,DELF SJ,B1,2025,256,256,,SYC
Seychelles,Victoria,Victoria,DELF-DALF TP,C1,2025,8,8,1.0,SYC
Singapour,Singapour,Singapour,DELF SJ,A1,2025,72,72,66.0,SGP
Singapour,Singapour,Singapour,DELF SJ,B2,2025,30,29,24.0,SGP
Singapour,Singapour,Singapour,DELF Prim,A2,2025,9,9,9.0,SGP
Slovaquie,Banska Bystrica,Banska Bystrica,DELF-DALF TP,B2,2025,6,6,5.0,SVK
Slovaquie,Bratislava,Bratislava,DELF SJ,A2,2025,4,4,4.0,SVK
Slovaquie,Bratislava,Bratislava,DELF SJ,B2,2025,74,74,67.0,SVK
Slovaquie,Bratislava,Bratislava,DELF-DALF TP,C2,2025,2,2,2.0,SVK
Slovaquie,Kosice,Kosice,DELF SJ,A1,2025,19,19,19.0,SVK
Slovaquie,Kosice,Kosice,DELF SJ,B1,2025,27,27,26.0,SVK
Slovaquie,Kosice,Kosice,DELF-DALF TP,C1,2025,6,6,4.0,SVK
Slovénie,Ljubljana,Ljubljana,DELF SJ,A1,2025,24,24,24.0,SVN
Slovénie,Ljubljana,Ljubljana,DELF SJ,A2,2025,61,61,60.0,SVN
Slovénie,Ljubljana,Ljubljana,DELF-DALF TP,A2,2025,2,2,2.0,SVN
Sri Lanka,Colombo 7,Colombo,DELF SJ,B2,2025,1,1,1.0,LKA
Sri Lanka,Colombo 7,Colombo,DELF-DALF TP,A1,2025,310,292,262.0,LKA
Sri Lanka,Colombo 7,Colombo,DELF-DALF TP,A2,2025,224,210,190.0,LKA
Sri Lanka,Colombo 7,Colombo,DELF-DALF TP,B1,2025,75,74,56.0,LKA
Sri Lanka,Colombo 7,Colombo,DELF-DALF TP,C1,2025,7,7,5.0,LKA
Sri Lanka,Kandy,Kandy,DELF SJ,A2,2025,4,4,4.0,LKA
Sri Lanka,Kandy,Kandy,DELF Prim,A1,2025,2,2,2.0,LKA
Sri Lanka,Kandy,Kandy,DELF Prim,A1.1,2025,9,9,9.0,LKA
Sri Lanka,Kandy,Kandy,DELF-DALF TP,A2,2025,53,52,48.0,LKA
Suède,Järfälla,Järfälla,DELF SJ,A2,2025,6,6,6.0,SWE
Suède,Kalmar,Kalmar,DELF SJ,A2,2025,1,1,1.0,SWE
Suède,Lund,Lund - Katedralskolan,DELF SJ,B2,2025,16,16,15.0,SWE
Suède,Stockholm,Stockholm - Franska Skolan,DELF SJ,A2,2025,62,58,52.0,SWE
Suède,Stockholm,Stockholm - Tyska Skolan,DELF SJ,A1,2025,5,5,5.0,SWE
Suède,Stockholm,Stockholm - Tyska Skolan,DELF SJ,A2,2025,3,3,3.0,SWE
Suède,Uppsala,Uppsala - Université,DELF-DALF TP,B2,2025,6,6,6.0,SWE
Suisse,Aarau,Aarau - Argovie AG,DELF-DALF TP,A2,2025,2,2,2.0,CHE
Suisse,Aarau,Aarau - Argovie AG,DELF-DALF TP,C1,2025,35,35,29.0,CHE
Suisse,Liestal,Bâle - Région Bâloise BL,DELF SJ,A2,2025,57,57,50.0,CHE
Suisse,Liestal,Bâle - Région Bâloise BL,DELF SJ,B1,2025,683,681,521.0,CHE
Suisse,Liestal,Bâle - Région Bâloise BL,DELF-DALF TP,A1,2025,7,6,6.0,CHE
Suisse,Bellinzona,Bellinzona - Grisons et Tessin TI,DELF SJ,A2,2025,13,13,13.0,CHE
Suisse,Bellinzona,Bellinzona - Grisons et Tessin TI,DELF-DALF TP,B2,2025,90,90,87.0,CHE
Suisse,Bellinzona,Bellinzona - Grisons et Tessin TI,DELF-DALF TP,C1,2025,11,11,11.0,CHE
Suisse,Berne,Berne - Espace Mittelland BE,DELF-DALF TP,A1,2025,27,27,26.0,CHE
Suisse,Berne,Berne - Espace Mittelland BE,DELF-DALF TP,A2,2025,23,23,23.0,CHE
Suisse,Genève,Lac Léman,DELF Prim,A1,2025,38,38,38.0,CHE
Suisse,Genève,Lac Léman,DELF-DALF TP,B1,2025,264,251,241.0,CHE
Suisse,Lucerne,Lucerne LU,DELF-DALF TP,A2,2025,1,1,1.0,CHE
Suisse,Neuchâtel,Neuchâtel - Trois-Lacs NE,DELF-DALF TP,C1,2025,27,27,24.0,CHE
Suisse,Neuchâtel,Neuchâtel - Trois-Lacs NE,DELF-DALF TP,C2,2025,24,24,22.0,CHE
Suisse,Altstätten,Saint-Gall / Vallée du Rhin SG,DELF SJ,A1,2025,9,9,9.0,CHE
Suisse,Altstätten,Saint-Gall / Vallée du Rhin SG,DELF-DALF TP,B1,2025,54,54,44.0,CHE
Suisse,Zurich,Zürich Institut Minerva ZH,DELF SJ,B2,2025,118,113,65.0,CHE
Suisse,Zurich,Zürich Institut Minerva ZH,DELF-DALF TP,B1,2025,19,18,16.0,CHE
Suisse,Zurich,Zürich Institut Minerva ZH,DELF-DALF TP,B2,2025,39,38,23.0,CHE
Suisse,Zurich,Zürich Limmat ZH,DELF SJ,A1,2025,4,4,3.0,CHE
Suisse,Zurich,Zürich Limmat ZH,DELF-DALF TP,C1,2025,95,95,59.0,CHE
Suisse,Zurich,Zürich Limmat ZH,DELF-DALF TP,C2,2025,21,21,12.0,CHE
Tadjikistan,Douchanbé,Douchanbé - Ambassade de France,DELF-DALF TP,A2,2025,1,1,1.0,TJK
Taïwan,Kaohsiung,Kaohsiung,DELF-DALF TP,B2,2025,58,49,27.0,TWN
Taïwan,Kaohsiung,Kaohsiung,DELF-DALF TP,C1,2025,8,6,1.0,TWN
Taïwan,Taipei,Taipei,DELF-DALF TP,B1,2025,372,313,212.0,TWN
République-Unie de Tanzanie,Arusha,Arusha,DELF SJ,A1,2025,10,10,7.0,TZA
République-Unie de Tanzanie,Dar Es Salaam,Dar es Salaam,DELF SJ,B2,2025,2,2,2.0,TZA
République-Unie de Tanzanie,Dar Es Salaam,Dar es Salaam,DELF-DALF TP,B1,2025,13,12,10.0,TZA
Tchad,Abeche,Abéché,DELF-DALF TP,A1,2025,10,10,10.0,TCD
Tchad,Moundou,Moundou,DELF-DALF TP,B1,2025,3,3,,TCD
Tchad,Ndjamena,N'djaména,DELF-DALF TP,A1,2025,47,37,33.0,TCD
Tchad,Ndjamena,N'djaména,DELF-DALF TP,C2,2025,51,48,31.0,TCD
Tchad,Sarh,Sahr,DELF-DALF TP,A2,2025,13,12,11.0,TCD
République tchèque,Brno,Brno,DELF SJ,A1,2025,3,3,3.0,CZE
République tchèque,Brno,Brno,DELF SJ,A2,2025,4,4,3.0,CZE
République tchèque,Brno,Brno,DELF-DALF TP,C1,2025,19,19,19.0,CZE
République tchèque,Olomouc,Olomouc,DELF SJ,B1,2025,6,6,6.0,CZE
République tchèque,Ostrava,Ostrava,DELF SJ,B2,2025,7,7,6.0,CZE
République tchèque,Ostrava,Ostrava,DELF SJ,A2,2025,6,5,5.0,CZE
République tchèque,Pardubice,Pardubice,DELF SJ,A2,2025,21,21,20.0,CZE
République tchèque,Pardubice,Pardubice,DELF SJ,A1,2025,2,2,2.0,CZE
République tchèque,Pardubice,Pardubice,DELF SJ,B2,2025,8,8,8.0,CZE
République tchèque,Pardubice,Pardubice,DELF-DALF TP,B1,2025,3,3,3.0,CZE
République tchèque,Plzen,Plzen,DELF SJ,B2,2025,6,6,5.0,CZE
République tchèque,Plzen,Plzen,DELF-DALF TP,B2,2025,2,2,2.0,CZE
République tchèque,Plzen,Plzen,DELF-DALF TP,C1,2025,3,3,3.0,CZE
République tchèque,Prague,Prague - Institut français,DELF SJ,A2,2025,81,80,73.0,CZE
République tchèque,Prague,Prague - Institut français,DELF Prim,A1,2025,22,22,22.0,CZE
République tchèque,Prague,Prague - Institut français,DELF SJ,B1,2025,32,32,30.0,CZE
République tchèque,Prague,Prague - Institut français,DELF SJ,B2,2025,28,28,23.0,CZE
République tchèque,Prague,Prague - Institut français,DELF-DALF TP,A2,2025,11,11,11.0,CZE
République tchèque,Prague,Prague - Institut français,DELF-DALF TP,B1,2025,40,40,37.0,CZE
République tchèque,Zlín,Zlin,DELF SJ,A2,2025,3,3,3.0,CZE
Thaïlande,Bangkok,Bangkok,DELF SJ,B2,2025,9,9,8.0,THA
Thaïlande,Bangkok,Bangkok,DELF Prim,A2,2025,5,5,5.0,THA
Thaïlande,Bangkok,Bangkok,DELF-DALF TP,B1,2025,174,171,136.0,THA
Togo,Lomé,Lomé - IF,DELF-DALF TP,A2,2025,6,5,5.0,TGO
Togo,Lomé,Lomé - IF,DELF-DALF TP,C2,2025,1028,959,935.0,TGO
Trinité-et-Tobago,Port Of Spain,Port of Spain,DELF SJ,A2,2025,1,1,1.0,TTO
Tunisie,Béja,Beja,DELF-DALF TP,A2,2025,1,1,,TUN
Tunisie,Béja,Beja,DELF-DALF TP,C2,2025,1,1,,TUN
Tunisie,Bizerte,Bizerte,DELF SJ,B1,2025,15,15,15.0,TUN
Tunisie,Bizerte,Bizerte,DELF-DALF TP,C1,2025,55,55,55.0,TUN
Tunisie,Djerba,Djerba,DELF SJ,A2,2025,2,2,1.0,TUN
Tunisie,Djerba,Djerba,DELF SJ,B2,2025,43,42,36.0,TUN
Tunisie,El Mourouj 1,El Mourouj,DELF Prim,A1,2025,28,28,28.0,TUN
Tunisie,El Mourouj 1,El Mourouj,DELF Prim,A2,2025,14,13,13.0,TUN
Tunisie,Tunis,El Omrane,DELF SJ,A1,2025,41,39,38.0,TUN
Tunisie,Tunis,Gabès,DELF SJ,B2,2025,20,20,19.0,TUN
Tunisie,Tunis,Gabès,DELF-DALF TP,B2,2025,8,8,4.0,TUN
Tunisie,Gafsa,Gafsa,DELF Prim,A1,2025,26,26,26.0,TUN
Tunisie,Gafsa,Gafsa,DELF-DALF TP,B2,2025,21,20,20.0,TUN
Tunisie,Kebili,Kebili,DELF SJ,B2,2025,10,10,9.0,TUN
Tunisie,La Marsa,La Marsa,DELF SJ,B1,2025,25,25,25.0,TUN
Tunisie,Mednine,Mednine,DELF-DALF TP,C1,2025,2,2,1.0,TUN
Tunisie,Mégrine Côteaux,Mégrine,DELF SJ,B1,2025,4,4,4.0,TUN
Tunisie,Nabeul,Nabeul,DELF SJ,B1,2025,18,18,17.0,TUN
Tunisie,Sfax,Sfax,DELF Prim,A1.1,2025,100,100,100.0,TUN
Tunisie,Sfax,Sfax,DELF Prim,A2,2025,44,44,44.0,TUN
Tunisie,Sfax,Sfax,DELF-DALF TP,B1,2025,4,4,3.0,TUN
Tunisie,Sousse,Sousse,DELF SJ,B2,2025,13,12,9.0,TUN
Tunisie,Sousse,Sousse,DELF-DALF TP,B2,2025,344,259,207.0,TUN
